ele_ymd,election,prefecture,municipality,district,name_kanji,name_kana,age,gen,status,job,circle,win,n_votes,voting_ymd,year,month,day,kokuji_ymd,e_voting_rate,e_seats_target,e_n_candidates,e_competitive_ratio,e_all_voter,e_male_all_voter,e_female_all_voter,e_change_all_voter,e_reason,e_pre_v_rate,e_pre_seats_t,e_pre_n_cand,e_pre_compe_rate,d_voting_rate,d_seats_target,d_n_candidates,d_competitive_ratio,d_all_voter,d_male_all_voter,d_female_all_voter,d_change_all_voter,d_reason,d_pre_v_rate,d_pre_seats_t,d_pre_n_cand,d_pre_compe_rate
岡山市議会議員選挙（2019年04月07日投票）,岡山市議会議員選挙,岡山県,岡山市, 岡山市北区選挙区,吉本 けんじ,ヨシモト ケンジ,47,男,現職,岡山市議会議員,自由民主党,True,6112.0,20190407,2019,4,7,20190329,39.45,46,51,1.108695652173913,nan,nan,nan,nan,任期満了,43.44,nan,nan,nan,nan,20,22,1.1,nan,nan,nan,nan,任期満了,43.44,nan,nan,nan
岡山市議会議員選挙（2019年04月07日投票）,岡山市議会議員選挙,岡山県,岡山市, 岡山市北区選挙区,にしま 宣人,ニシマ ノブヒト,48,男,現職,岡山市議会議員,自由民主党,True,5993.0,20190407,2019,4,7,20190329,39.45,46,51,1.108695652173913,nan,nan,nan,nan,任期満了,43.44,nan,nan,nan,nan,20,22,1.1,nan,nan,nan,nan,任期満了,43.44,nan,nan,nan
岡山市議会議員選挙（2019年04月07日投票）,岡山市議会議員選挙,岡山県,岡山市, 岡山市北区選挙区,おにき のぞみ,オニキ ノゾミ,58,女,現職,岡山市議会議員,無所属,True,5782.0,20190407,2019,4,7,20190329,39.45,46,51,1.108695652173913,nan,nan,nan,nan,任期満了,43.44,nan,nan,nan,nan,20,22,1.1,nan,nan,nan,nan,任期満了,43.44,nan,nan,nan
岡山市議会議員選挙（2019年04月07日投票）,岡山市議会議員選挙,岡山県,岡山市, 岡山市北区選挙区,なんば みつる,ナンバ ミツル,55,男,現職,岡山市議会議員,自由民主党,True,5508.0,20190407,2019,4,7,20190329,39.45,46,51,1.108695652173913,nan,nan,nan,nan,任期満了,43.44,nan,nan,nan,nan,20,22,1.1,nan,nan,nan,nan,任期満了,43.44,nan,nan,nan
岡山市議会議員選挙（2019年04月07日投票）,岡山市議会議員選挙,岡山県,岡山市, 岡山市北区選挙区,森山 幸治,モリヤマ コウジ,44,男,現職,岡山市議会議員,立憲民主党,True,5488.0,20190407,2019,4,7,20190329,39.45,46,51,1.108695652173913,nan,nan,nan,nan,任期満了,43.44,nan,nan,nan,nan,20,22,1.1,nan,nan,nan,nan,任期満了,43.44,nan,nan,nan
岡山市議会議員選挙（2019年04月07日投票）,岡山市議会議員選挙,岡山県,岡山市, 岡山市北区選挙区,和気 たけし,ワケ タケシ,71,男,現職,岡山市議会議員,自由民主党,True,5304.0,20190407,2019,4,7,20190329,39.45,46,51,1.108695652173913,nan,nan,nan,nan,任期満了,43.44,nan,nan,nan,nan,20,22,1.1,nan,nan,nan,nan,任期満了,43.44,nan,nan,nan
岡山市議会議員選挙（2019年04月07日投票）,岡山市議会議員選挙,岡山県,岡山市, 岡山市北区選挙区,たじり 祐二,タジリ ユウジ,62,男,現職,岡山市議会議員,公明党,True,5271.0,20190407,2019,4,7,20190329,39.45,46,51,1.108695652173913,nan,nan,nan,nan,任期満了,43.44,nan,nan,nan,nan,20,22,1.1,nan,nan,nan,nan,任期満了,43.44,nan,nan,nan
岡山市議会議員選挙（2019年04月07日投票）,岡山市議会議員選挙,岡山県,岡山市, 岡山市北区選挙区,則武 のぶひろ,ノリタケ ノブヒロ,60,男,現職,岡山市議会議員,公明党,True,5138.0,20190407,2019,4,7,20190329,39.45,46,51,1.108695652173913,nan,nan,nan,nan,任期満了,43.44,nan,nan,nan,nan,20,22,1.1,nan,nan,nan,nan,任期満了,43.44,nan,nan,nan
岡山市議会議員選挙（2019年04月07日投票）,岡山市議会議員選挙,岡山県,岡山市, 岡山市北区選挙区,田中 のぞみ,タナカ ノゾミ,43,女,現職,岡山市議会議員,日本共産党,True,4852.0,20190407,2019,4,7,20190329,39.45,46,51,1.108695652173913,nan,nan,nan,nan,任期満了,43.44,nan,nan,nan,nan,20,22,1.1,nan,nan,nan,nan,任期満了,43.44,nan,nan,nan
岡山市議会議員選挙（2019年04月07日投票）,岡山市議会議員選挙,岡山県,岡山市, 岡山市北区選挙区,小川 のぶゆき,オガワ ノブユキ,61,男,現職,岡山市議会議員,自由民主党,True,4635.0,20190407,2019,4,7,20190329,39.45,46,51,1.108695652173913,nan,nan,nan,nan,任期満了,43.44,nan,nan,nan,nan,20,22,1.1,nan,nan,nan,nan,任期満了,43.44,nan,nan,nan
